57.83295605,61.88126297,,56.29027366,61.35639829,,55.03068053,60.53374858,,55.61990586,66.18768797,,56.08803229,65.06211746,,55,61.6,,56,63.84
57.95113729,62.0077169,,56.57201732,61.66349888,,55.27416618,60.8015828,,55.65789643,66.23289675,,56.13525143,65.11689166,,55.19709944,61.82075137,,56.50215491,64.4124566
58,62.06,,56.70852847,61.81229603,,55.48652522,61.03517774,,55.78383998,66.38276958,,56.5945677,65.64969853,,55.30595708,61.94267193,,56.8543146,64.81391864
58,62.06,,56.86945446,61.98770536,,55.68607094,61.25467803,,56,66.64,,57.06770321,66.19853572,,55.63925,62.31596,,57,64.98
59.6478521,63.82320175,,57.20619129,62.35474851,,56.78138052,62.45951857,,56.43984361,67.1634139,,57.46466904,66.65901609,,55.80019677,62.49622038,,57.13482108,65.13369603
60.17414388,64.38633395,,57.99035489,63.20948683,,57.67390203,63.44129223,,56.55558922,67.30115117,,57.82936651,67.08206515,,56,62.72,,58.2811965,66.44056401
60.5051144,64.74047241,,58.69233747,63.97464784,,57.83654477,63.62019925,,57,67.83,,57.85430124,67.11098944,,56.52827638,63.31166955,,58.61490759,66.82099465
60.55904987,64.79818336,,58.80414717,64.09652042,,57.87249894,63.65974883,,57.84462471,68.8351034,,58,67.28,,57,63.84,,59.26504446,67.56215068
61.21557117,65.50066115,,58.88131829,64.18063694,,57.89360018,63.6829602,,58,69.02,,58,67.28,,57.26131418,64.13267188,,59.59989769,67.94388337
61.22497856,65.51072706,,59.44675699,64.79696512,,57.89593309,63.6855264,,58.03068296,69.05651272,,58.03143747,67.31646747,,57.76250576,64.69400645,,59.80538397,68.17813773
61.64361409,65.95866708,,59.82593061,65.21026436,,58.06958555,63.87654411,,58.34669052,69.43256172,,58.92081287,68.34814293,,58.23437496,65.22249996,,60.01239117,68.41412593
61.89880889,66.23172551,,60,65.4,,58.69677911,64.56645702,,58.47668634,69.58725674,,59.14280489,68.60565367,,58.30562493,65.30229992,,60.30053801,68.74261333
61.94081662,66.27667378,,60.55758357,66.00776609,,59,64.9,,58.88877457,70.07764174,,60.71013927,70.42376155,,59.02162926,66.10422477,,61.11330522,69.66916795
62,66.34,,61.01592799,66.50736151,,59.97417595,65.97159355,,59.06945364,70.29264983,,60.91144144,70.65727207,,59.28256698,66.39647502,,61.78544093,70.43540266
62,66.34,,62.01924175,67.60097351,,60,66,,59.09354425,70.32131766,,61,70.76,,60.3437034,67.58494781,,62,70.68
62.40777508,66.77631934,,62.24669052,67.84889267,,60.56857974,66.62543771,,59.57832103,70.89820203,,61.73911873,71.61737773,,60.4270012,67.67824134,,62.10288363,70.79728734
62.53824671,66.91592398,,62.3019845,67.90916311,,60.99582643,67.09540907,,59.68161282,71.02111926,,61.87647887,71.77671549,,61.21506542,68.56087327,,62.42634795,71.16603666
62.86815227,67.26892293,,62.39631398,68.01198224,,62,68.2,,59.84242927,71.21249083,,62.19274664,72.1435861,,61.6354099,69.03165909,,62.56215861,71.32086082
63,67.41,,62.54154325,68.17028214,,62,68.2,,60,71.4,,62.81900463,72.87004537,,61.76678826,69.17880285,,63,71.82
63.1997152,67.62369526,,62.58719807,68.2200459,,62.50214024,68.75235426,,60,71.4,,63,73.08,,63.0056811,70.56636283,,63.19273374,72.03971646
63.75188143,68.21451313,,62.69289426,68.33525474,,63.38686571,69.72555228,,60.23383818,71.67826743,,63,73.08,,63.07459871,70.64355056,,63.77542849,72.70398848
63.78589644,68.25090919,,63.21066362,68.89962335,,64,70.4,,60.89781813,72.46840357,,63.62231212,73.80188206,,63.15338888,70.73179555,,64.12653875,73.10425418
64.32603214,68.82885439,,63.43805267,69.14747741,,64.34970653,70.78467718,,61,72.59,,64.44516622,74.75639282,,64.20469289,71.90925604,,64.69604813,73.75349487
64.86964684,69.41052212,,64,69.76,,64.59281542,71.05209696,,61.76428886,73.49950374,,65.45014393,75.92216696,,64.33753913,72.05804383,,64.76174131,73.82838509
64.87896206,69.4204894,,64.00946861,69.77032078,,64.9018848,71.39207328,,62.77368262,74.70068232,,65.52163713,76.00509907,,64.88916986,72.67587024,,65.06609423,74.17534742
64.88590949,69.42792315,,64.21112438,69.99012557,,65.51353817,72.06489199,,63,74.97,,67,77.72,,65.3,73.136,,65.10855061,74.2237477
65,69.55,,64.5,70.305,,65.95196637,72.54716301,,63.90525644,76.04725516,,68,78.88,,65.80902518,73.7061082,,65.96413057,75.19910885
65.45202614,70.03366797,,65,70.85,,68,74.8,,64,76.16,,68,78.88,,71,79.52,,65.97468833,75.2111447
65.70877769,70.30839213,,66,71.94,,68,74.8,,64.27668272,76.48925244,,73,84.68,,73.9,82.768,,66,75.24
67,71.69,,67,73.03,,74,81.4,,65.50849896,77.95511376,,75.5,87.58,,74,82.88,,70,79.8
79,84.53,,70,76.3,,75.9,83.49,,73.3,87.227,,85.6,99.296,,77,86.24,,72,82.08
83,88.81,,81.75,89.1075,,79,86.9,,83.4,99.246,,88,102.08,,82,91.84,,79.3,90.402
45,45.9,,45,45.9,,45,45.9,,45,45.9,,45,45.9,,45,45.9,,45,45.9
